0.0	0.0	50.0
0.12	0.0	100.0
0.24	0.0	100.0
0.36	0.0	100.0
0.48	0.0	100.0
0.6	0.0	100.0
0.72	0.0	100.0
0.84	0.0	100.0
0.96	0.0	100.0
1.08	0.0	100.0
1.2	0.0	50.0
0.0	0.08	50.0
0.12	0.08	68.68344026151021
0.24	0.08	77.74207557618479
0.36	0.08	82.28072583103003
0.48	0.08	84.43782562045374
0.6	0.08	85.08595508180662
0.72	0.08	84.46021388912877
0.84	0.08	82.31886253715135
0.96	0.08	77.78372387904847
1.08	0.08	68.71271960641236
1.2	0.08	50.0
0.0	0.16	50.0
0.12	0.16	59.077626068142465
0.24	0.16	65.73450200434335
0.36	0.16	70.01567812935244
0.48	0.16	72.37132254976402
0.6	0.16	73.13330853459995
0.72	0.16	72.41185447675419
0.84	0.16	70.08472133249498
0.96	0.16	65.80990293830463
1.08	0.16	59.130634269527576
1.2	0.16	50.0
0.0	0.24	50.0
0.12	0.24	55.00951267974024
0.24	0.24	59.202497744265585
0.36	0.24	62.23638144260125
0.48	0.24	64.05007997083732
0.6	0.24	64.66832747225553
0.72	0.24	64.10319082760819
0.84	0.24	62.32685223194537
0.96	0.24	59.30129991328799
1.08	0.24	55.078972878428566
1.2	0.24	50.0
0.0	0.32	50.0
0.12	0.32	52.89363603971124
0.24	0.32	55.44150335699305
0.36	0.32	57.393375033456195
0.48	0.32	58.616436668801974
0.6	0.32	59.051199430707825
0.72	0.32	58.67588441188745
0.84	0.32	57.49464066082801
0.96	0.32	55.55209513364116
1.08	0.32	52.971385270938214
1.2	0.32	50.0
0.0	0.4	50.0
0.12	0.4	51.681613916252914
0.24	0.4	53.19871005261419
0.36	0.4	54.39691879552069
0.48	0.4	55.17015276921708
0.6	0.4	55.45632212984659
0.72	0.4	55.22966920394028
0.84	0.4	54.4983018227059
0.96	0.4	53.30943074435085
1.08	0.4	51.75945446727542
1.2	0.4	50.0
0.0	0.48	50.0
0.12	0.48	50.96342870103342
0.24	0.48	51.84655760214436
0.36	0.48	52.558014055469656
0.48	0.48	53.02741377793656
0.6	0.48	53.208805420712096
0.72	0.48	53.08130368547634
0.84	0.48	52.64981292275753
0.96	0.48	51.946811994862266
1.08	0.48	51.03391165202791
1.2	0.48	50.0
0.0	0.56	50.0
0.12	0.56	50.53576686341843
0.24	0.56	51.03356935187126
0.36	0.56	51.440974487379236
0.48	0.56	51.715015886300584
0.6	0.56	51.82581053564742
0.72	0.56	51.75865132114798
0.84	0.56	51.51530556952163
0.96	0.56	51.11474740679015
1.08	0.56	50.59283875026031
1.2	0.56	50.0
0.0	0.64	50.0
0.12	0.64	50.280329169542256
0.24	0.64	50.54389493824418
0.36	0.64	50.762419533441204
0.48	0.64	50.911849127368015
0.6	0.64	50.97475924858122
0.72	0.64	50.942018670314056
0.84	0.64	50.81381215332793
0.96	0.64	50.60002175365887
1.08	0.64	50.319789072951636
1.2	0.64	50.0
0.0	0.72	50.0
0.12	0.72	50.12022146678989
0.24	0.72	50.23412140007767
0.36	0.72	50.32932623119026
0.48	0.72	50.39510015651441
0.6	0.72	50.42349353284339
0.72	0.72	50.41018960982177
0.84	0.72	50.35503054219912
0.96	0.72	50.26219359223705
1.08	0.72	50.139957639305386
1.2	0.72	50.0
0.0	0.8	50.0
0.12	0.8	50.0
0.24	0.8	50.0
0.36	0.8	50.0
0.48	0.8	50.0
0.6	0.8	50.0
0.72	0.8	50.0
0.84	0.8	50.0
0.96	0.8	50.0
1.08	0.8	50.0
1.2	0.8	50.0
