渦度と流れ関数による非圧縮粘性流れ：P23：流れの数値解析入門（水野明哲　著）：朝倉書店
20	10
0.0	2.0	0.0	1.0
8	12	0	4
0.20000000000000004	100
0.0	0.0	0.0	-0.2675514267958961	0.0	0.0
0.1	0.0	0.0	-0.2675514267958961	0.0	-0.0
0.2	0.0	0.0	-0.2540492575658996	0.0	-0.0
0.30000000000000004	0.0	0.0	-0.23018874313821655	0.0	-0.0
0.4	0.0	0.0	-0.19612169369539634	0.0	-0.0
0.5	0.0	0.0	-0.15497138306604633	0.0	-0.0
0.6000000000000001	0.0	0.0	-0.10376602332902767	0.0	-0.0
0.7000000000000001	0.0	0.0	-0.0533280771084176	0.0	-0.0
0.8	0.0	0.0	0.0	0.0	-0.0
0.9	0.0	0.0	0.0	0.0	-0.0
1.0	0.0	0.0	0.0	0.0	-0.0
1.1	0.0	0.0	0.0	0.0	-0.0
1.2000000000000002	0.0	0.0	0.0	0.0	-0.0
1.3	0.0	0.0	-0.8470742543866053	0.0	-0.0
1.4000000000000001	0.0	0.0	-1.4193412127141316	0.0	-0.0
1.5	0.0	0.0	-1.6512393929275155	0.0	-0.0
1.6	0.0	0.0	-1.6390272542027424	0.0	-0.0
1.7000000000000002	0.0	0.0	-1.4965392302667433	0.0	-0.0
1.8	0.0	0.0	-1.3254795218021431	0.0	-0.0
1.9000000000000001	0.0	0.0	-1.2028054728243829	0.0	-0.0
2.0	0.0	0.0	-1.2028054728243829	0.0	0.0
0.0	0.1	0.0013379980813560527	-0.19752802722345883	0.023587952214545575	0.0
0.1	0.1	0.0013380262020223517	-0.19737215537992248	0.02358870963201974	3.3876119475236845E-4
0.2	0.1	0.001270245842405579	-0.1964720942567211	0.02278570417511676	9.371658090618056E-4
0.30000000000000004	0.1	0.0011505930402099906	-0.19165641616254928	0.021342964871363973	0.0014512405796798919
0.4	0.1	9.799977264696007E-4	-0.1823468985746299	0.019092410408839626	0.0018822110382341272
0.5	0.1	7.741508325631651E-4	-0.16512577290147562	0.01624672060483646	0.0023088130473239692
0.6000000000000001	0.1	5.182351170048068E-4	-0.13880144685806892	0.01210222356119772	0.002540101852260135
0.7000000000000001	0.1	2.6613046211113804E-4	-0.09590281583246064	0.007526084463433986	0.002591175585024034
0.8	0.1	0.0	-0.0533280771084176	0.0	-0.023669347689444308
0.9	0.1	0.005	0.0	0.049999999999999996	-0.024999999999999998
1.0	0.1	0.005	0.0	0.049999999999999996	-0.0
1.1	0.1	0.005	0.0	0.049999999999999996	0.024999999999999998
1.2000000000000002	0.1	0.0	-0.8470742543866053	0.0	0.003886982896599768
1.3	0.1	0.0042226034206800465	0.22835313768599183	0.03764081163936944	-0.03537887009921935
1.4000000000000001	0.1	0.00707577401984387	0.32759609963115416	0.06282945460477786	-0.02005836578916077
1.5	0.1	0.0082342765785122	0.23011573327952395	0.07685038718210796	-0.005547049643384425
1.6	0.1	0.008185183948520755	0.030165779623856984	0.08353571148651252	0.003706668165007589
1.7000000000000002	0.1	0.007492942945510683	-0.19025373289675543	0.08515651002994927	0.007657573037483352
1.8	0.1	0.006653669341024085	-0.3676480132918464	0.08377207838648275	0.007263957813500822
1.9000000000000001	0.1	0.006040151382810518	-0.465689594740736	0.08060120130675708	0.0030620618380520484
2.0	0.1	0.006041256973413675	-0.4681647198051627	0.08061287582105837	0.0
0.0	0.2	0.0047175904429091154	-0.11572068926691374	0.04040002607392451	0.0
0.1	0.2	0.0047177419264039485	-0.11596962288351212	0.04040176035044344	8.022480394288172E-4
0.2	0.2	0.004557140835023352	-0.12013369476622049	0.03951669304113731	0.0022457447606557667
0.30000000000000004	0.2	0.004268592974272795	-0.1219900667007703	0.038087309370864686	0.0036932937662771323
0.4	0.2	0.0038184820817679255	-0.12872143579623815	0.03541491463236664	0.0050962442665275125
0.5	0.2	0.0032493441209672925	-0.12671834875590293	0.032385005913946545	0.006990186847641907
0.6000000000000001	0.2	0.002420444712239544	-0.13215805798149877	0.026060222350528208	0.008720636141402475
0.7000000000000001	0.2	0.0015052168926867973	-0.09821635615798367	0.020251019217376754	0.01210222356119772
0.8	0.2	0.0	-0.301731893398111	0.0	-0.04247391553656601
0.9	0.2	0.01	0.0	0.04999999999999999	-0.049999999999999996
1.0	0.2	0.01	0.0	0.04999999999999999	-0.0
1.1	0.2	0.01	0.0	0.04999999999999999	0.049999999999999996
1.2000000000000002	0.2	0.0	-1.5101995822288805	0.0	0.012359188360630559
1.3	0.2	0.007528162327873888	0.2379924379491543	0.03358543642885794	-0.06282945460477786
1.4000000000000001	0.2	0.012565890920955572	0.30179591814163637	0.05094649268659657	-0.03920957554273852
1.5	0.2	0.015370077436421593	0.3238360107710123	0.06246528856119219	-0.020706256881734674
1.6	0.2	0.016707142297302507	0.3480289081395963	0.07284698459632297	-0.008306122847841317
1.7000000000000002	0.2	0.017031302005989856	0.32384264864657475	0.08216409896052765	-2.3636689997021815E-4
1.8	0.2	0.01675441567729655	0.2743947843004762	0.08904433474639889	0.004555308723192195
1.9000000000000001	0.2	0.016120240261351417	0.1239766012495893	0.091402363565882	0.003159202565424374
2.0	0.2	0.016122575164211676	0.11739355672744592	0.09141397917588671	0.0
0.0	0.30000000000000004	0.009418003296140955	-0.04616948076042743	0.050551782366298724	0.0
0.1	0.30000000000000004	0.00941837827211104	-0.04634925165376253	0.05055420859427253	0.001222094227539567
0.2	0.30000000000000004	0.009173584450633042	-0.056843839742009454	0.04981326686908737	0.0032516167886405614
